2024-04-16 12:08:17 INFO     epoch (index_dataloader/dataloader_len), loss_value.item(), epoch_losses.mean()
2024-04-16 16:52:53 INFO     train: 0 (1543/2500), 379.400634765625, 1336.0024414457805
2024-04-16 16:54:22 INFO     train: 0 (1551/2500), 245.3497772216797, 1330.5388446001662
2024-04-16 16:55:50 INFO     train: 0 (1559/2500), 298.59564208984375, 1325.1696457251523
2024-04-16 16:57:19 INFO     train: 0 (1567/2500), 412.28668212890625, 1320.180614447107
2024-04-16 16:58:48 INFO     train: 0 (1575/2500), 275.36529541015625, 1315.0784195691801
2024-04-16 17:00:16 INFO     train: 0 (1583/2500), 304.774169921875, 1310.0118096139695
2024-04-16 17:01:45 INFO     train: 0 (1591/2500), 908.8726806640625, 1306.695350680519
2024-04-16 17:03:14 INFO     train: 0 (1599/2500), 346.41717529296875, 1301.9226257801056
2024-04-16 17:04:42 INFO     train: 0 (1607/2500), 349.57110595703125, 1296.8345996135504
2024-04-16 17:06:11 INFO     train: 0 (1615/2500), 279.36907958984375, 1291.7533943157384
2024-04-16 17:07:40 INFO     train: 0 (1623/2500), 175.61973571777344, 1286.7331244182117
2024-04-16 17:09:08 INFO     train: 0 (1631/2500), 289.6416320800781, 1281.5061589689815
2024-04-16 17:10:37 INFO     train: 0 (1639/2500), 377.60540771484375, 1276.8157327233291
2024-04-16 17:12:05 INFO     train: 0 (1647/2500), 183.96673583984375, 1272.2156628358712
2024-04-16 17:13:34 INFO     train: 0 (1655/2500), 177.390380859375, 1267.1782492209172
2024-04-16 17:15:02 INFO     train: 0 (1663/2500), 193.17726135253906, 1262.3856108463729
2024-04-16 17:16:31 INFO     train: 0 (1671/2500), 154.18515014648438, 1257.691897405962
2024-04-16 17:17:59 INFO     train: 0 (1679/2500), 160.3572998046875, 1252.9914431072416
2024-04-16 17:19:28 INFO     train: 0 (1687/2500), 249.75900268554688, 1248.4842695805698
2024-04-16 17:20:57 INFO     train: 0 (1695/2500), 363.5613708496094, 1244.191411099344
2024-04-16 17:22:25 INFO     train: 0 (1703/2500), 835.5511474609375, 1240.0757166007315
2024-04-16 17:23:54 INFO     train: 0 (1711/2500), 176.01612854003906, 1235.5700047127555
2024-04-16 17:25:23 INFO     train: 0 (1719/2500), 677.473388671875, 1232.1395900371463
2024-04-16 17:26:52 INFO     train: 0 (1727/2500), 764.31640625, 1228.4404658476512
2024-04-16 17:28:20 INFO     train: 0 (1735/2500), 592.1571044921875, 1225.0911997078751
2024-04-16 17:29:49 INFO     train: 0 (1743/2500), 147.83026123046875, 1220.4238334183299
2024-04-16 17:31:18 INFO     train: 0 (1751/2500), 180.5987548828125, 1216.3646850847217
2024-04-16 17:32:46 INFO     train: 0 (1759/2500), 285.44317626953125, 1212.200122763894
2024-04-16 17:34:15 INFO     train: 0 (1767/2500), 196.21359252929688, 1208.6222479721
2024-04-16 17:35:43 INFO     train: 0 (1775/2500), 502.638671875, 1204.6776790361146
2024-04-16 17:37:12 INFO     train: 0 (1783/2500), 324.1925964355469, 1201.0285916007688
2024-04-16 17:38:40 INFO     train: 0 (1791/2500), 313.22698974609375, 1196.8964277591024
2024-04-16 17:40:09 INFO     train: 0 (1799/2500), 281.0872802734375, 1192.5813083987766
2024-04-16 17:41:38 INFO     train: 0 (1807/2500), 292.7868347167969, 1188.5123223161274
2024-04-16 17:43:06 INFO     train: 0 (1815/2500), 520.62744140625, 1184.4557230188984
2024-04-16 17:44:35 INFO     train: 0 (1823/2500), 407.4952697753906, 1180.3844177513793
2024-04-16 17:46:03 INFO     train: 0 (1831/2500), 189.85479736328125, 1176.4388383090757
2024-04-16 17:47:31 INFO     train: 0 (1839/2500), 181.19725036621094, 1172.6046659469605
2024-04-16 17:49:00 INFO     train: 0 (1847/2500), 209.38314819335938, 1168.4483224819232
2024-04-16 17:50:29 INFO     train: 0 (1855/2500), 141.77883911132812, 1164.5747411538814
2024-04-16 17:51:57 INFO     train: 0 (1863/2500), 241.9197998046875, 1161.479564634004
2024-04-16 17:53:25 INFO     train: 0 (1871/2500), 313.214599609375, 1157.5944101382524
2024-04-16 17:54:54 INFO     train: 0 (1879/2500), 874.6221923828125, 1154.5159826400431
2024-04-16 17:56:23 INFO     train: 0 (1887/2500), 443.3652648925781, 1150.6935026039512
2024-04-16 17:57:51 INFO     train: 0 (1895/2500), 477.5367736816406, 1147.1843730347066
2024-04-16 17:59:19 INFO     train: 0 (1903/2500), 495.83551025390625, 1143.5252291495058
2024-04-16 18:00:48 INFO     train: 0 (1911/2500), 1008.5260009765625, 1140.1737060068042
2024-04-16 18:02:16 INFO     train: 0 (1919/2500), 740.3436279296875, 1136.8671988805136
2024-04-16 18:03:45 INFO     train: 0 (1927/2500), 183.48231506347656, 1133.3270980312616
2024-04-16 18:05:13 INFO     train: 0 (1935/2500), 191.012451171875, 1130.0922463629856
2024-04-16 18:06:42 INFO     train: 0 (1943/2500), 452.4062194824219, 1126.7017413559274
2024-04-16 18:08:10 INFO     train: 0 (1951/2500), 313.2770080566406, 1123.0413969305696
2024-04-16 18:09:39 INFO     train: 0 (1959/2500), 149.064453125, 1119.4499699923456
2024-04-16 18:11:07 INFO     train: 0 (1967/2500), 153.39645385742188, 1115.8524434585881
2024-04-16 18:12:36 INFO     train: 0 (1975/2500), 544.4747924804688, 1112.4434256186853
2024-04-16 18:14:04 INFO     train: 0 (1983/2500), 243.75527954101562, 1109.24576693581
2024-04-16 18:15:32 INFO     train: 0 (1991/2500), 520.1009521484375, 1106.0175735481293
2024-04-16 18:17:01 INFO     train: 0 (1999/2500), 811.21435546875, 1103.440246219635
2024-04-16 18:18:29 INFO     train: 0 (2007/2500), 268.9224853515625, 1100.4878324569459
2024-04-16 18:19:57 INFO     train: 0 (2015/2500), 199.462158203125, 1096.999139358127
2024-04-16 18:21:26 INFO     train: 0 (2023/2500), 229.28770446777344, 1094.4364366531372
2024-04-16 18:22:54 INFO     train: 0 (2031/2500), 317.25250244140625, 1091.4946892993657
2024-04-16 18:24:23 INFO     train: 0 (2039/2500), 454.88079833984375, 1088.2018763261683
2024-04-16 18:25:51 INFO     train: 0 (2047/2500), 338.18865966796875, 1084.9200193323195
2024-04-16 18:27:19 INFO     train: 0 (2055/2500), 191.5091552734375, 1082.282282532421
2024-04-16 18:28:48 INFO     train: 0 (2063/2500), 147.15213012695312, 1079.0840697140657
2024-04-16 18:30:16 INFO     train: 0 (2071/2500), 377.759521484375, 1076.0115499791032
2024-04-16 18:31:44 INFO     train: 0 (2079/2500), 142.5353546142578, 1072.8019335196568
2024-04-16 18:33:12 INFO     train: 0 (2087/2500), 196.83786010742188, 1069.8114731741134
2024-04-16 18:34:41 INFO     train: 0 (2095/2500), 217.46124267578125, 1066.6002841687384
2024-04-16 18:36:09 INFO     train: 0 (2103/2500), 240.3180694580078, 1064.151868522847
2024-04-16 18:37:38 INFO     train: 0 (2111/2500), 246.81591796875, 1061.463649041725
2024-04-16 18:39:06 INFO     train: 0 (2119/2500), 435.81500244140625, 1058.863351749924
2024-04-16 18:40:35 INFO     train: 0 (2127/2500), 184.48648071289062, 1055.7701078859486
2024-04-16 18:42:03 INFO     train: 0 (2135/2500), 214.96177673339844, 1052.6996299586492
